Data;Abertura;Maxima;Minima;Fechamento
05/07/2011;64575;64665;63690;63760
06/07/2011;63600;63685;63160;63350
07/07/2011;63565;64100;62800;62860
08/07/2011;62885;63200;62020;62195
11/07/2011;61500;61550;60660;60790
12/07/2011;60500;61170;60180;60250
13/07/2011;60700;61490;60500;61340
14/07/2011;61405;61465;59925;60350
15/07/2011;60420;60720;59635;60070
18/07/2011;59200;59925;59010;59305
19/07/2011;59610;59900;59120;59490
20/07/2011;59800;60000;59435;59580
21/07/2011;59575;60885;59460;60700
22/07/2011;60505;61095;60450;60600
25/07/2011;60200;60720;60010;60265
26/07/2011;60275;60470;59565;59640
27/07/2011;59535;59595;58445;58520
28/07/2011;58660;59460;58575;59000
29/07/2011;58800;59270;58245;59130
01/08/2011;59710;59800;58345;58900
02/08/2011;58815;58935;57245;57270
03/08/2011;57600;57640;55370;56015
04/08/2011;55660;55695;52450;52695
05/08/2011;53105;54040;51150;53085
08/08/2011;51620;51855;47740;48590
09/08/2011;49310;51295;48650;51220
10/08/2011;50700;52250;49800;51500
11/08/2011;50750;53780;50750;53320
12/08/2011;53725;53840;52585;53780
15/08/2011;53685;54980;53580;54635
16/08/2011;53820;54435;53535;54330
17/08/2011;55330;55800;54520;55750
18/08/2011;54705;54800;52880;53900
19/08/2011;53600;54350;52970;53005
22/08/2011;53820;54170;52925;52960
23/08/2011;53390;54685;52390;54590
24/08/2011;54000;54980;53550;54175
25/08/2011;54350;54825;53210;53550
26/08/2011;53690;54235;52450;53970
29/08/2011;54320;55670;54220;55490
30/08/2011;55150;56400;54815;55850
31/08/2011;55995;57090;55990;57060
01/09/2011;57700;59180;57000;58700
02/09/2011;58485;58490;56685;56940
05/09/2011;55750;56070;55175;55400
06/09/2011;55300;57270;54100;57095
08/09/2011;58000;58730;57520;58090
09/09/2011;57805;57830;55880;56400
12/09/2011;55255;56495;54450;56350
13/09/2011;56120;56680;55515;55770
14/09/2011;56400;57165;55340;56520
15/09/2011;56860;57455;56435;56750
16/09/2011;56455;57645;56265;57590
19/09/2011;56700;57530;56145;57405
20/09/2011;57600;57880;56355;56455
21/09/2011;56270;57930;55950;56180
22/09/2011;54855;54950;52825;53470
23/09/2011;52500;54075;52135;53495
26/09/2011;54150;54395;52470;53780
27/09/2011;54600;55190;53975;54090
28/09/2011;54290;55000;53100;53140
29/09/2011;53495;54360;52900;53700
30/09/2011;52990;53190;51915;52250
03/10/2011;52320;52380;50600;50610
04/10/2011;50160;50900;49400;50895
05/10/2011;51000;51300;50205;50820
06/10/2011;51350;52825;50980;52150
07/10/2011;52065;53200;50730;51345
10/10/2011;51560;53540;51560;53480
11/10/2011;53100;54185;52850;53650
13/10/2011;54535;55300;53900;54955
14/10/2011;55405;55925;55050;55700
17/10/2011;55500;55595;54120;54695
18/10/2011;54390;55975;53740;55795
19/10/2011;55500;55920;55060;55510
20/10/2011;55655;55710;54140;54465
21/10/2011;54950;56185;54720;55870
24/10/2011;56020;57950;55850;57405
25/10/2011;57560;57650;56275;56900
26/10/2011;57125;57990;56780;57650
27/10/2011;59305;60590;59200;59950
28/10/2011;59550;60350;59350;60350
31/10/2011;59600;59650;58600;58700
01/11/2011;56800;58175;56180;58175
03/11/2011;58700;59390;58200;58625
04/11/2011;58480;59355;57965;59290
07/11/2011;58700;59990;58655;59620
08/11/2011;59820;60130;58930;59680
09/11/2011;58350;58650;57545;57930
10/11/2011;58470;58750;57520;57800
11/11/2011;58120;59200;58080;58945
14/11/2011;58655;59075;58320;58635
16/11/2011;58345;59290;58020;58655
17/11/2011;58055;58905;56895;57275
18/11/2011;57660;57870;56665;57095
21/11/2011;56200;56825;55715;56660
22/11/2011;56980;57000;55780;56240
23/11/2011;55865;55920;54945;55250
24/11/2011;55650;55720;54675;55495
25/11/2011;55050;55825;54805;55100
28/11/2011;56590;56660;56030;56250
29/11/2011;56520;56600;55350;55535
30/11/2011;55850;57820;55650;57150
01/12/2011;57365;58900;57080;58500
02/12/2011;59350;59350;57700;57880
05/12/2011;58475;59430;58310;58940
06/12/2011;59150;59850;58590;59695
07/12/2011;59605;59700;58640;58880
08/12/2011;59150;59340;57100;57500
09/12/2011;57900;58640;57540;58410
12/12/2011;57800;58110;56805;57555
13/12/2011;58000;58195;57200;57200
14/12/2011;57800;58225;57055;57255
15/12/2011;57380;58215;56945;57220
16/12/2011;57530;57660;56715;56780
19/12/2011;57090;57140;55700;55715
20/12/2011;56150;57780;56150;57700
21/12/2011;57745;57745;56705;57500
22/12/2011;57670;58245;57200;58200
23/12/2011;58230;58520;58110;58480
26/12/2011;58450;58615;58400;58455
27/12/2011;58405;58820;58280;58555
28/12/2011;58600;58635;56920;56990
29/12/2011;57115;57570;56855;57200
02/01/2012;57770;58660;57155;58520
03/01/2012;58900;59980;58670;59850
04/01/2012;59575;60145;59140;59810
05/01/2012;59300;59880;58450;59080
06/01/2012;59165;59830;58820;59145
09/01/2012;59200;59790;59100;59640
10/01/2012;60320;60660;60030;60280
11/01/2012;60020;60635;59850;60550
12/01/2012;60800;60985;60000;60380
13/01/2012;60340;60375;59260;59475
16/01/2012;59510;60450;59510;60365
17/01/2012;60830;61385;60620;60805
18/01/2012;61050;62330;60610;62300
19/01/2012;62190;62595;61925;62250
20/01/2012;61900;62750;61900;62610
23/01/2012;62810;63060;62155;62790
24/01/2012;62290;62895;61930;62825
26/01/2012;63500;64090;63195;63210
27/01/2012;63320;63635;63005;63400
30/01/2012;62890;63145;62200;63020
31/01/2012;63290;63620;62835;63385
01/02/2012;63850;64850;63820;64800
02/02/2012;64830;64990;64350;64780
03/02/2012;64890;65820;64190;65280
06/02/2012;64980;65380;64825;65240
07/02/2012;64900;66260;64810;66225
08/02/2012;66190;66450;65700;65950
09/02/2012;65700;66430;65280;65595
10/02/2012;64880;64880;63880;64240
13/02/2012;64800;65900;64725;65900
14/02/2012;65930;66120;64795;65090
15/02/2012;66545;66920;66050;66240
16/02/2012;65500;67080;65455;66900
17/02/2012;66840;67235;66700;67125
22/02/2012;67095;67155;66655;66855
23/02/2012;66765;67190;66355;66670
24/02/2012;66890;67160;66625;66790
27/02/2012;66420;66755;65780;66130
28/02/2012;66480;66965;66120;66775
29/02/2012;66900;67455;66200;66480
01/03/2012;66850;67660;66750;67645
02/03/2012;67350;68560;67350;68550
05/03/2012;68060;68340;67365;67670
06/03/2012;66920;67000;65450;65565
07/03/2012;65920;66855;65900;66840
08/03/2012;68000;68200;67190;67500
09/03/2012;67485;68040;67050;67250
12/03/2012;66800;67120;66420;66850
13/03/2012;67305;69155;67150;69100
14/03/2012;68800;69520;68270;68590
15/03/2012;69000;69000;67880;68230
16/03/2012;68400;68665;67935;68040
19/03/2012;67850;68650;67755;68245
20/03/2012;67640;67725;67010;67670
21/03/2012;67815;67895;67095;67185
22/03/2012;66600;66740;65865;66250
23/03/2012;65935;66600;65870;66145
26/03/2012;66500;67180;66275;67105
27/03/2012;66900;67280;66050;66105
28/03/2012;66050;66280;65050;65395
29/03/2012;65200;65250;64310;64950
30/03/2012;65800;65800;64395;64735
02/04/2012;64645;65820;64415;65400
03/04/2012;65345;65745;64150;64650
04/04/2012;63890;64140;63560;63620
05/04/2012;63480;64485;63450;63730
09/04/2012;63000;63355;62560;62785
10/04/2012;62895;62940;61410;61775
11/04/2012;62235;62425;61250;61260
12/04/2012;61850;63150;61520;63010
13/04/2012;62700;62880;61745;62175
16/04/2012;62100;62765;61410;61950
17/04/2012;62350;63020;62105;62550
18/04/2012;63100;64035;63100;63650
19/04/2012;64000;64105;63120;63350
20/04/2012;63745;64095;63025;63250
23/04/2012;62500;62510;61455;62155
24/04/2012;62500;62690;61870;62690
25/04/2012;63160;63305;61830;62505
26/04/2012;62115;62890;61525;62670
27/04/2012;62870;63180;62160;62295
30/04/2012;62010;62525;61715;62100
02/05/2012;62250;63015;61905;62950
03/05/2012;63150;63245;62200;62605
04/05/2012;62400;63105;60790;61105
07/05/2012;60900;61780;60650;61585
08/05/2012;61495;61530;60205;60675
09/05/2012;60120;60650;59520;60060
10/05/2012;60595;61150;59935;60150
11/05/2012;59600;60720;59380;59900
14/05/2012;59150;59455;57450;57580
15/05/2012;58175;58350;56350;56670
16/05/2012;57100;57785;55665;56065
17/05/2012;55810;56490;54215;54400
18/05/2012;54610;55335;54025;54650
21/05/2012;55100;56905;54710;56690
22/05/2012;56900;57150;54985;55360
23/05/2012;54700;55275;53055;54900
24/05/2012;54900;55100;53205;54385
25/05/2012;54200;55130;53930;54700
28/05/2012;55050;55745;54950;55450
29/05/2012;55650;55870;54560;54710
30/05/2012;54040;54380;53375;54000
31/05/2012;54260;54520;53135;54350
01/06/2012;53100;54055;52650;53350
04/06/2012;53490;54015;53070;53310
05/06/2012;53300;53960;52425;52455
06/06/2012;53120;54180;52650;54095
08/06/2012;54000;54500;53630;54450
11/06/2012;54750;55360;53750;54135
12/06/2012;54330;55060;53840;54985
13/06/2012;55345;56625;55105;56000
14/06/2012;55880;56380;55495;56010
15/06/2012;56100;56690;55710;56600
18/06/2012;56265;57140;55870;56855
19/06/2012;57020;58175;56810;57750
20/06/2012;57760;58185;57000;57695
21/06/2012;57600;57890;55900;55900
22/06/2012;56110;56535;55570;55800
25/06/2012;55000;55180;54120;54180
26/06/2012;54400;54675;53800;54240
27/06/2012;54320;54400;53400;53580
28/06/2012;53265;53740;52645;53080
29/06/2012;54270;54825;54065;54700
02/07/2012;54830;55135;54250;55020
03/07/2012;55150;56665;55070;56430
04/07/2012;56275;56750;55815;56410
05/07/2012;56000;57365;55990;56895
06/07/2012;56700;56750;55265;55870
10/07/2012;55675;55935;53750;53810
11/07/2012;53985;54455;53460;53720
12/07/2012;53000;53900;52750;53600
13/07/2012;54100;54790;54010;54705
16/07/2012;54350;54655;53395;53820
17/07/2012;54100;54300;53280;54180
18/07/2012;53900;54930;53700;54740
19/07/2012;55000;55785;54900;55750
20/07/2012;55200;55255;54165;54165
23/07/2012;53205;53395;52375;53350
24/07/2012;53020;53550;52520;52900
25/07/2012;53420;53450;52450;52895
26/07/2012;53320;54420;52975;54300
27/07/2012;54400;57330;54385;57140
30/07/2012;56700;57735;56255;57690
31/07/2012;57550;57720;55950;56050
01/08/2012;56375;56935;55555;56700
02/08/2012;56820;57200;55325;55510
03/08/2012;56285;57670;56205;57570
06/08/2012;57150;59175;56955;58400
07/08/2012;58610;59470;57700;57775
08/08/2012;57530;59110;57360;58850
09/08/2012;58650;59320;58140;58800
10/08/2012;58300;59465;58145;59255
13/08/2012;59300;59665;58660;59105
14/08/2012;59350;59630;57760;58060
15/08/2012;58510;59110;58260;58610
16/08/2012;58650;60280;58650;60090
17/08/2012;60000;60565;59550;59870
20/08/2012;59920;60150;59200;59960
21/08/2012;60300;60865;59200;59700
22/08/2012;59295;60240;58980;60090
23/08/2012;59800;59910;58650;59230
24/08/2012;58860;59425;58315;58820
27/08/2012;59140;59140;58325;58730
28/08/2012;58650;59300;58470;59010
29/08/2012;59015;59210;57470;57735
30/08/2012;57475;58020;57345;57620
31/08/2012;58060;58350;57075;57560
03/09/2012;57500;57950;57350;57540
04/09/2012;57400;57600;56490;56600
05/09/2012;56450;57360;56450;57180
06/09/2012;57675;58755;57130;58750
10/09/2012;59760;60000;58635;58680
11/09/2012;58900;59945;58770;59850
12/09/2012;60110;60530;59525;60495
13/09/2012;60150;62545;59920;62480
14/09/2012;62800;63800;62185;62480
17/09/2012;62120;63070;61845;62290
18/09/2012;62130;62495;61770;62180
19/09/2012;62245;62865;61770;61975
20/09/2012;61500;62240;61200;62050
21/09/2012;62190;62495;61550;61740
24/09/2012;61445;62245;61300;62150
25/09/2012;62000;62095;60570;60645
26/09/2012;60435;60770;59895;60770
27/09/2012;61050;61115;60030;60490
28/09/2012;60300;60350;58965;59335
01/10/2012;59515;60380;59355;59675
02/10/2012;59850;60205;59145;59420
03/10/2012;59545;59690;58600;58675
04/10/2012;58900;59145;58160;58410
05/10/2012;58500;59565;58465;58790
08/10/2012;58390;59435;58250;59390
09/10/2012;59570;59755;58650;59140
10/10/2012;59160;59410;58430;58455
11/10/2012;58740;59430;58705;59340
15/10/2012;59425;59850;58800;59690
16/10/2012;60000;60420;59455;59790
17/10/2012;60325;60950;60325;60730
18/10/2012;60550;60700;59880;60340
19/10/2012;60200;60385;59220;59220
22/10/2012;59500;59690;59020;59530
23/10/2012;58850;58870;57800;58000
24/10/2012;58395;58475;57210;57210
25/10/2012;58000;58745;57910;58100
26/10/2012;57360;58275;57355;57600
29/10/2012;56990;57680;56845;57680
30/10/2012;57820;58190;57560;58190
31/10/2012;58450;58450;57235;57300
01/11/2012;57440;58885;57315;58830
05/11/2012;58155;58665;57810;58550
06/11/2012;58650;59940;58435;59780
07/11/2012;59800;59810;58550;58800
08/11/2012;58625;59355;57560;57595
09/11/2012;57450;58435;57065;57545
12/11/2012;57765;57940;57120;57120
13/11/2012;56800;57805;56635;57635
14/11/2012;57700;57700;56025;56040
16/11/2012;55700;56415;55180;55325
19/11/2012;55950;56880;55865;56530
21/11/2012;56745;56920;56050;56340
22/11/2012;56615;56800;56400;56730
23/11/2012;56590;57720;56410;57455
26/11/2012;57295;57440;56570;56750
27/11/2012;56745;57575;55870;56000
28/11/2012;56000;56730;55710;56405
29/11/2012;57090;57925;56700;57900
30/11/2012;58190;58195;56705;57640
03/12/2012;57890;58455;57480;58300
04/12/2012;58290;58630;57450;57520
05/12/2012;57800;58175;57220;57600
06/12/2012;57700;57880;57120;57800
07/12/2012;57700;58660;57620;58590
10/12/2012;58300;59250;58130;59170
11/12/2012;59265;59775;58910;59450
12/12/2012;60130;60450;59755;59880
13/12/2012;59715;60520;59575;59820
14/12/2012;60080;60390;59720;60120
17/12/2012;60085;60455;59780;60050
18/12/2012;60370;61180;60165;61075
19/12/2012;61255;61660;60800;61505
20/12/2012;61280;61860;61065;61850
21/12/2012;60800;61445;60590;61400
26/12/2012;61290;61730;61145;61400
27/12/2012;61395;61600;60610;60995
28/12/2012;61000;61465;60790;61220
02/01/2013;63000;63330;62460;63060
03/01/2013;62995;63875;62730;63700
04/01/2013;63510;63570;62650;62800
07/01/2013;62610;62955;61915;62190
08/01/2013;62210;62530;61285;61300
09/01/2013;61435;62110;61315;61700
10/01/2013;61995;62230;61365;62095
11/01/2013;61950;61960;61365;61895
14/01/2013;62150;62495;61875;62140
15/01/2013;62070;62315;61820;61980
16/01/2013;61855;61960;61385;61900
17/01/2013;61955;62550;61760;62505
18/01/2013;62600;62645;61950;62080
21/01/2013;62210;62210;61960;62050
22/01/2013;62015;62170;61635;61840
23/01/2013;61900;62220;61650;62220
24/01/2013;62140;62410;60900;61155
28/01/2013;61360;61430;59850;59940
29/01/2013;59850;60520;59690;60450
30/01/2013;60615;60650;59230;59300
31/01/2013;59245;59950;59085;59940
01/02/2013;59980;60580;59710;60375
04/02/2013;60100;60140;59230;59590
05/02/2013;59780;59960;59125;59300
06/02/2013;59295;59630;58555;58960
07/02/2013;59085;59445;58080;58300
08/02/2013;58300;58645;57970;58480
13/02/2013;59120;59440;58785;59000
14/02/2013;58630;58765;58195;58600
15/02/2013;58445;58920;58235;58300
18/02/2013;58310;58350;57835;57980
19/02/2013;58075;58495;57550;57635
20/02/2013;57665;57980;56340;56345
21/02/2013;56140;56570;55785;56360
22/02/2013;56800;57100;56435;56900
25/02/2013;57200;57500;56600;56600
26/02/2013;56500;57490;56300;57405
27/02/2013;57305;57795;56970;57500
28/02/2013;57400;58160;57210;57400
01/03/2013;57225;57345;56720;57250
04/03/2013;57000;57000;56285;56600
05/03/2013;56855;57500;56050;56150
06/03/2013;56745;58420;56640;58100
07/03/2013;58800;59750;58705;59100
08/03/2013;59700;59700;58310;58795
11/03/2013;58285;58940;57965;58885
12/03/2013;58695;58970;58320;58425
13/03/2013;58185;58600;57410;57530
14/03/2013;57700;58025;56840;57375
15/03/2013;57400;57670;56880;56950
18/03/2013;56350;57325;56230;57085
19/03/2013;56845;57030;56180;56415
20/03/2013;56640;56730;55860;56150
21/03/2013;56100;56225;55410;55800
22/03/2013;55815;56040;55120;55385
25/03/2013;55600;55750;54660;54750
26/03/2013;54800;55885;54740;55820
27/03/2013;55390;56270;55140;56145
28/03/2013;56215;56425;55855;56200
01/04/2013;56200;56330;55845;55900
02/04/2013;56170;56210;54765;54905
03/04/2013;54900;55635;54660;55610
04/04/2013;55790;55790;54360;54700
05/04/2013;54250;55350;53740;55180
08/04/2013;55300;55300;54340;55015
09/04/2013;55235;56365;55235;55790
10/04/2013;55930;57040;55850;56220
11/04/2013;56265;56485;55125;55270
12/04/2013;55085;55660;54445;54740
15/04/2013;54175;54240;52945;52990
16/04/2013;53750;54130;53185;53900
17/04/2013;53405;53740;52680;53240
18/04/2013;53400;53690;52500;53360
19/04/2013;53840;54280;53425;53980
22/04/2013;54250;54520;53540;54520
23/04/2013;54520;55450;54265;55175
24/04/2013;55185;55750;54835;54960
25/04/2013;55350;55745;54860;55130
26/04/2013;54890;55130;54125;54125
29/04/2013;54700;55500;54460;54990
30/04/2013;54940;56050;54635;56050
02/05/2013;55560;55905;55140;55410
03/05/2013;55375;56440;55300;55570
06/05/2013;55530;55665;54560;55300
07/05/2013;55470;56500;55120;56350
08/05/2013;56530;56805;55655;55720
09/05/2013;55710;56100;54865;55400
10/05/2013;55300;55400;54705;54935
13/05/2013;54720;54860;54240;54420
14/05/2013;54400;55000;54225;54635
15/05/2013;54400;55155;54315;54670
16/05/2013;54655;55500;54450;54750
17/05/2013;54960;55495;54740;55150
20/05/2013;55100;55685;54500;55655
21/05/2013;55600;56295;55290;56250
22/05/2013;56330;57150;56050;56625
23/05/2013;55615;56490;55380;56490
24/05/2013;56045;56625;55970;56525
27/05/2013;56550;56690;56365;56455
28/05/2013;56850;57085;55900;55950
29/05/2013;55620;55775;54490;54490
31/05/2013;54310;54735;52865;53450
03/06/2013;53595;54050;53055;53815
04/06/2013;53800;54250;53440;54100
05/06/2013;53510;54240;52705;52900
06/06/2013;53145;53185;52210;52850
07/06/2013;52400;52800;51370;51610
10/06/2013;51655;51840;51070;51300
11/06/2013;50710;50750;49600;49600
12/06/2013;50300;50685;48840;49440
13/06/2013;49000;50735;48750;50735
14/06/2013;50800;50825;49365;49365
17/06/2013;49700;50220;49100;49230
18/06/2013;48945;49640;48415;49405
19/06/2013;49400;49770;47660;47910
20/06/2013;47000;48415;45765;48340
21/06/2013;48350;48500;46800;47200
24/06/2013;46210;46690;45265;46090
25/06/2013;46400;47210;46115;46850
26/06/2013;47000;47810;46960;47200
27/06/2013;47490;48060;47240;47700
28/06/2013;47640;47700;46900;47070
01/07/2013;47400;47500;46460;47250
02/07/2013;47150;47150;44500;44500
03/07/2013;44300;45570;44055;44785
04/07/2013;45115;45890;45115;45620
05/07/2013;45500;45690;43645;45145
08/07/2013;45100;45565;44430;44800
10/07/2013;44865;45755;44850;45680
11/07/2013;46850;46850;45680;46700
12/07/2013;46480;46480;45045;45170
15/07/2013;45045;46750;45045;46625
16/07/2013;46800;47250;46140;46860
17/07/2013;46760;47635;46460;47400
18/07/2013;47275;48035;46860;47490
19/07/2013;47395;47595;46960;47500
22/07/2013;47490;48920;47295;48705
23/07/2013;48900;49340;48635;48885
24/07/2013;48885;49065;47945;48420
25/07/2013;48150;49245;47850;49120
26/07/2013;49035;49485;48535;49385
29/07/2013;49300;49385;48920;49175
30/07/2013;49230;49590;48385;48530
31/07/2013;48415;48790;47910;48135
01/08/2013;48750;49235;48500;49150
02/08/2013;49150;49475;48250;48355
05/08/2013;48145;48650;48040;48375
06/08/2013;48175;48445;47030;47145
07/08/2013;46995;47595;46915;47365
08/08/2013;47500;49315;47420;49045
09/08/2013;49200;50095;48800;50025
12/08/2013;49950;51430;49725;50585
13/08/2013;50595;50900;50000;50700
14/08/2013;50180;50785;49800;49950
15/08/2013;49500;51055;49000;50400
16/08/2013;50255;51300;50140;51145
19/08/2013;50895;51685;50520;51100
20/08/2013;50860;50975;50005;50350
21/08/2013;50175;50715;49450;49730
22/08/2013;50300;51000;50175;50950
23/08/2013;50600;51785;50500;51770
26/08/2013;51650;51860;50780;50880
27/08/2013;50200;50390;49270;49500
28/08/2013;49400;50055;48870;49450
29/08/2013;49625;50020;49065;49385
30/08/2013;49600;50255;48705;50150
02/09/2013;50850;51140;50330;50625
03/09/2013;50500;51180;50425;50945
04/09/2013;50700;51160;50360;51135
05/09/2013;51250;51750;50550;51600
06/09/2013;51700;52950;51460;52600
09/09/2013;52950;53570;52330;53250
10/09/2013;53740;53820;52830;53210
11/09/2013;52900;53345;52350;52840
12/09/2013;52800;52980;51980;52540
13/09/2013;52395;53145;52055;53145
16/09/2013;53760;53760;52570;52890
17/09/2013;52800;53630;52600;53630
18/09/2013;53480;55225;53310;55210
19/09/2013;55105;55275;54450;54750
20/09/2013;54645;54785;53445;53625
23/09/2013;53450;54470;53450;54280
24/09/2013;54000;54445;53830;54280
25/09/2013;54100;54355;53665;54150
26/09/2013;54200;54210;53240;53700
27/09/2013;53200;53925;53105;53285
30/09/2013;52790;52900;51815;51915
01/10/2013;52005;52905;51680;52830
02/10/2013;52595;53165;52440;52850
03/10/2013;53000;53145;51970;51970
04/10/2013;52030;52720;51785;52600
07/10/2013;52190;52630;51830;51890
08/10/2013;52050;52180;51480;51810
09/10/2013;51895;52665;51555;52490
10/10/2013;53050;53100;52360;52820
11/10/2013;52970;53130;52520;53015
14/10/2013;52805;54300;52680;54290
15/10/2013;54085;55055;54055;54865
16/10/2013;54300;55440;54095;54460
17/10/2013;54550;54845;54195;54680
18/10/2013;54800;55030;54065;54300
21/10/2013;54400;55160;54280;55050
22/10/2013;55105;56005;54850;55900
23/10/2013;55510;55600;54460;54620
24/10/2013;54840;55055;53600;53860
25/10/2013;53800;54050;53120;53450
28/10/2013;53600;54880;53380;54800
29/10/2013;54555;54585;53660;54070
30/10/2013;54205;54500;53650;54300
31/10/2013;53830;54745;53720;54450
01/11/2013;54730;54730;53985;54145
04/11/2013;54295;54865;54240;54745
05/11/2013;54630;54815;53885;53965
06/11/2013;54200;54370;53220;53480
07/11/2013;53400;54180;52640;52850
08/11/2013;52990;53020;51840;52300
11/11/2013;52450;52865;52155;52800
12/11/2013;52625;52985;51540;51790
13/11/2013;51500;52535;51360;52500
14/11/2013;52700;53800;52585;53755
18/11/2013;53925;54580;53860;54360
19/11/2013;54200;54305;52920;53050
21/11/2013;52495;52975;52100;52620
22/11/2013;52500;53425;52140;52800
25/11/2013;52975;53100;52200;52445
26/11/2013;52100;52565;51390;51600
27/11/2013;51610;52260;51610;51750
28/11/2013;52215;52605;51740;52000
29/11/2013;51955;52855;51955;52450
02/12/2013;51880;52070;51070;51110
03/12/2013;50800;51335;50215;50400
04/12/2013;50565;50955;50100;50450
05/12/2013;50505;51190;50350;50700
06/12/2013;50950;51450;50570;51150
09/12/2013;50985;51370;50815;51190
10/12/2013;51150;51345;50955;51130
11/12/2013;50900;51100;49980;50030
12/12/2013;49950;50320;49820;50255
13/12/2013;50300;50565;49950;49950
16/12/2013;50105;50670;50090;50215
17/12/2013;50050;50585;50010;50210
18/12/2013;50505;51820;50060;51580
19/12/2013;51375;52245;51110;52125
20/12/2013;52150;52150;51330;51515
23/12/2013;51830;52050;51625;51680
26/12/2013;51980;52045;51525;51600
27/12/2013;51650;51800;51615;51720
30/12/2013;51850;54030;51680;51895
02/01/2014;51800;51950;50375;50420
03/01/2014;50305;51575;50305;51540
06/01/2014;51250;51400;50680;51150
07/01/2014;51295;51825;50600;50610
08/01/2014;50600;51090;50580;50610
09/01/2014;50800;50835;49500;49600
10/01/2014;49890;50380;49295;49950
13/01/2014;49810;50260;49520;49550
14/01/2014;49500;50080;49400;49900
15/01/2014;49925;50500;49915;50250
16/01/2014;50155;50780;49830;49890
17/01/2014;49950;50145;49360;49360
20/01/2014;49370;49495;48850;48900
21/01/2014;49100;49350;48590;48775
22/01/2014;48950;49690;48775;49570
23/01/2014;49240;49800;48490;48660
24/01/2014;48140;48480;47605;47915
27/01/2014;48000;48340;47625;48295
28/01/2014;48450;48690;47970;48180
29/01/2014;48210;48275;47240;47555
30/01/2014;47575;48205;47190;47450
31/01/2014;47100;47870;46840;47750
03/02/2014;47475;47615;46035;46035
04/02/2014;46190;47260;46150;46950
05/02/2014;46850;47220;46250;46725
06/02/2014;46950;48135;46785;47860
07/02/2014;47870;48355;47545;48310
10/02/2014;48200;48270;47480;47850
11/02/2014;48055;48690;47600;48450
12/02/2014;49355;49355;48350;48455
13/02/2014;48190;48700;47620;48700
14/02/2014;48445;48930;48270;48760
17/02/2014;48820;48890;47950;47950
18/02/2014;48095;48200;46955;46955
19/02/2014;46800;47690;46535;47450
20/02/2014;47285;48140;47040;47730
21/02/2014;47780;48350;47500;47850
24/02/2014;47760;48050;47400;47580
25/02/2014;47490;47760;46895;47110
26/02/2014;47180;47500;46795;47140
27/02/2014;47055;48275;47055;48100
28/02/2014;48030;48435;47325;47600
05/03/2014;47515;47520;46810;46810
06/03/2014;46980;47840;46850;47460
07/03/2014;47325;47605;46400;46550
10/03/2014;46400;46450;45500;45900
11/03/2014;46000;46415;45695;46095
12/03/2014;45840;46270;45730;46220
13/03/2014;46225;46480;45550;45795
14/03/2014;45650;45900;45150;45295
17/03/2014;45410;45770;45220;45280
18/03/2014;45375;46530;45305;46500
19/03/2014;46425;47120;46180;46765
20/03/2014;46500;47805;46395;47250
21/03/2014;46830;48130;46505;47825
24/03/2014;47750;48500;47660;48500
25/03/2014;48010;49050;47915;48600
26/03/2014;48710;49000;48125;48300
27/03/2014;48495;50180;48025;50165
28/03/2014;50050;50445;49820;49990
31/03/2014;50150;50585;50050;50490
01/04/2014;50420;50840;49935;50660
02/04/2014;50580;52015;50355;51750
03/04/2014;51700;52185;51180;51730
04/04/2014;51795;52470;51150;51430
07/04/2014;51470;52400;51470;52320
08/04/2014;52440;53540;51445;51605
09/04/2014;51800;51815;50730;51550
10/04/2014;51400;51665;50740;51230
11/04/2014;50840;51995;50535;51800
14/04/2014;51900;52185;51330;51755
15/04/2014;51650;51655;49875;50550
16/04/2014;51795;52060;51170;51900
17/04/2014;51545;53070;51535;52900
22/04/2014;53100;53195;52395;52550
23/04/2014;52575;52600;52025;52475
24/04/2014;52650;52680;51810;52530
25/04/2014;52210;52305;51625;51980
28/04/2014;52100;52145;51330;51990
29/04/2014;52280;53050;52250;52480
30/04/2014;52450;52530;51665;52225
02/05/2014;52000;53900;51850;53900
05/05/2014;53700;54195;53490;54050
06/05/2014;53940;54625;53650;54340
07/05/2014;54295;54840;54045;54590
08/05/2014;54700;54790;53750;53955
09/05/2014;54390;54390;53480;53550
12/05/2014;53890;54610;53815;54550
13/05/2014;54615;54745;54170;54545
14/05/2014;54410;54980;54340;54875
15/05/2014;54800;54800;53985;54410
16/05/2014;54255;54850;53995;54340
19/05/2014;54300;54300;53650;53845
20/05/2014;53760;54265;52640;52745
21/05/2014;52880;53215;52285;52450
22/05/2014;52260;53290;52260;53250
23/05/2014;53230;53280;52715;53040
26/05/2014;53210;53400;53045;53385
27/05/2014;53335;53670;52340;52540
28/05/2014;52670;53180;52230;52945
29/05/2014;52850;53275;52260;52450
30/05/2014;52290;52310;51440;51440
02/06/2014;51600;52130;51495;51785
03/06/2014;51620;52280;51515;52280
04/06/2014;52100;52180;51750;52100
05/06/2014;52100;52460;51590;51625
06/06/2014;52500;53450;52500;53450
09/06/2014;53700;54635;53245;54540
10/06/2014;54365;55405;54075;55405
11/06/2014;55350;55535;54885;55200
13/06/2014;54800;55145;54665;54930
16/06/2014;55100;55115;54525;54790
17/06/2014;54790;54945;54135;54225
18/06/2014;55155;56085;54820;56050
20/06/2014;55700;55730;55260;55500
23/06/2014;55595;55610;54850;54890
24/06/2014;54870;55790;54695;55125
